x,y,z
38.4111,91.0448,0
38.7364,91.7895,0
39.1116,93.1333,0
39.5011,95.8931,0
39.9823,99.5462,0
39.7054,102.964,0
38.9096,104.437,0
37.7281,105.484,0
37.7281,105.484,0
37.7281,105.484,1
37.7281,105.484,1
47.9406,104.08,1
47.9406,104.08,0
45.456,101.177,0
44.9881,100.57,0
43.9392,99.1696,0
42.6303,97.402,0
41.1984,95.5455,0
40.914,95.1968,0
40.4195,94.6118,0
40.4195,94.6118,0
40.4195,94.6118,1
40.4195,94.6118,1
40.9161,95.2397,1
40.9161,95.2397,0
42.7224,97.0376,0
44.0469,98.7874,0
44.9946,100.196,0
45.4077,100.813,0
46.819,102.741,0
48.0072,104.038,0
48.0072,104.038,0
48.0072,104.038,1
48.0072,104.038,1
53.2634,103.398,1
53.2634,103.398,0
53.988,104.003,0
56.4112,105.131,0
57.1763,105.237,0
58.231,105.13,0
59.5382,104.544,0
60.4208,104.113,0
61.3853,103.919,0
62.2908,104.144,0
62.9036,104.583,0
63.5445,105.044,0
65.8954,105.33,0
68.087,104.662,0
69.2321,104.065,0
70.4443,102.984,0
70.9836,102.045,0
71.2408,101.2,0
71.2408,101.2,0
71.2408,101.2,1
71.2408,101.2,1
70.2183,100.834,1
70.2183,100.834,0
70.8901,101.414,0
70.8575,102.177,0
70.2589,102.878,0
69.895,103.189,0
68.7485,104.037,0
68.0766,104.432,0
67.3638,104.765,0
65.9838,105.184,0
63.5305,104.993,0
62.0323,103.593,0
61.063,103.824,0
60.3963,104.227,0
59.4683,104.67,0
58.6922,104.503,0
58.5112,103.689,0
58.5112,103.689,0
58.5112,103.689,1
58.5112,103.689,1
54.2755,88.1991,1
54.2755,88.1991,0
52.9284,87.2979,0
52.604,86.9917,0
51.6789,85.9444,0
51.0004,85.0853,0
48.648,82.3009,0
48.2422,81.8676,0
45.9801,79.7585,0
45.6241,79.4785,0
44.6712,78.8067,0
44.6712,78.8067,0
44.6712,78.8067,1
44.6712,78.8067,1
45.8734,79.7177,1
45.8734,79.7177,0
46.5367,80.1057,0
49.1467,79.6314,0
49.9239,80.2272,0
50.4799,81.1412,0
50.9196,81.6708,0
51.736,82.3584,0
52.6673,82.8948,0
53.1657,82.4456,0
53.7167,81.54,0
54.2728,81.556,0
55.3946,82.0365,0
56.0906,82.032,0
57.5058,82.4241,0
62.4302,82.6707,0
64.2264,82.2153,0
65.6032,81.6853,0
68.4417,80.516,0
71.2606,80.0621,0
71.2606,80.0621,0
71.2606,80.0621,1
71.2606,80.0621,1
71.3124,81.7909,1
71.3124,81.7909,0
70.7581,80.5111,0
69.9365,80.1591,0
67.8058,80.5784,0
65.891,81.5048,0
64.904,82.0598,0
64.2312,82.4266,0
64.2312,82.4266,0
64.2312,82.4266,1
64.2312,82.4266,1
63.8557,83.3343,1
63.8557,83.3343,0
63.5233,83.3952,0
62.7232,83.5205,0
61.0987,83.7179,0
60.3345,83.7921,0
57.4393,83.927,0
55.0441,83.6386,0
54.3814,83.4243,0
53.5887,83.0196,0
53.5887,83.0196,0
53.5887,83.0196,1
53.5887,83.0196,1
50.803,81.8451,1
50.803,81.8451,0
51.1553,82.1252,0
51.4805,82.366,0
52.2666,82.6886,0
53.1862,82.7364,0
54.044,83.5298,0
57.4568,83.9754,0
60.3673,83.5712,0
61.0265,83.6589,0
62.7697,83.93,0
64.2217,83.2581,0
66.319,83.0007,0
67.3362,83.0143,0
68.1999,82.7951,0
68.6937,83.2045,0
67.7497,84.1705,0
65.994,84.8426,0
63.8343,84.9281,0
60.3309,84.6931,0
58.912,85.3636,0
58.912,85.3636,0
58.912,85.3636,1
58.912,85.3636,1
55.5878,86.3175,1
55.5878,86.3175,0
55.6211,85.7189,0
56.0812,85.3188,0
58.7203,85.0618,0
60.8129,84.7594,0
64.5465,84.7728,0
65.6135,85.6564,0
65.6135,85.6564,0
65.6135,85.6564,1
65.6135,85.6564,1
64.5958,86.116,1
64.5958,86.116,0
65.2653,85.8103,0
65.481,85.442,0
66.5174,84.6351,0
67.6782,84.1733,0
68.3051,83.828,0
68.9182,83.0673,0
69.1139,82.503,0
70.5502,81.8389,0
70.5502,81.8389,0
70.5502,81.8389,1
70.5502,81.8389,1
83.6751,88.9333,1
83.6751,88.9333,0
82.303,90.1499,0
81.552,90.8211,0
81.0796,91.4471,0
80.9066,91.9716,0
80.8895,92.4308,0
80.9388,93.0883,0
80.9415,93.8773,0
80.9415,93.8773,0
80.9415,93.8773,1
80.9415,93.8773,1
80.4319,94.5189,1
80.4319,94.5189,0
80.0738,95.282,0
79.4083,96.3479,0
78.628,97.3047,0
77.6175,98.2994,0
77.2741,98.5976,0
76.1942,99.4522,0
76.1942,99.4522,0
76.1942,99.4522,1
76.1942,99.4522,1
84.3322,99.4103,1
84.3322,99.4103,0
84.6366,100.229,0
85.0331,100.988,0
87.4497,103.319,0
88.2078,103.671,0
89.6246,104.077,0
91.807,104.574,0
93.0865,105.086,0
94.4819,106.204,0
94.8799,106.842,0
94.9985,111.001,0
94.528,112.493,0
94.1864,113.276,0
93.801,114.006,0
93.1313,115.053,0
92.0724,116.415,0
89.9729,118.501,0
88.5609,119.592,0
87.4648,120.301,0
85.3781,121.358,0
85.3781,121.358,0
85.3781,121.358,1
85.3781,121.358,1
84.6665,121.691,1
84.6665,121.691,0
87.1312,120.354,0
88.2068,119.6,0
89.6019,118.465,0
92.0528,116.016,0
93.1407,114.691,0
93.8316,113.661,0
94.2212,112.944,0
94.5528,112.185,0
94.8972,111.073,0
